ID,review_dates,name,review_ratings,reviews,Blood and lymphatic system disorders,Cardiac disorders,Congenital familial and genetic disorders,Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,Injury poisoning and procedural complications,Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,Neoplasms benign malignant and unspecified (incl cysts and polyps),Nervous system disorders,Pregnancy puerperium and perinatal conditions,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,Respiratory thoracic and mediastinal disorders,Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,Product issues,Positive effects,Correct review,Incorrect review,Incompatibility
2130,2023-08-09,Biotin,5,"I have been using these pills for over a year. It can take several months to see those whispy little ends that signify new growth to show up. I also bought the Defeel Biotin kit. The shampoo is amazing. I lost 1/3 to 1/2 of my hair after Covid and massive clots two years ago and now my hair is thicker than ever. My hairdresser has been noting the improvement over the last two years. In fact, I even bought her the Biotin kit of 7 essentials. It's the best by Defeel Co.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2131,2024-01-07,Biotin,3,does as described,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2133,2023-08-13,Biotin,5,"This is my hair loss before taking biotin and collagen, and my hair loss only TWO WEEKS after taking it daily. My hair is fine, and so it tangles easily and i lose a lot of it when im showering or brushing it. Biotin and collage have seriously helped with the loss, and also my skins health. I also have a 10 step skin care routine, but the supplements have made it more even and improved the elasticity of it. I definitely recommend this product!! Ive been telling all of the people I know about it too!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2134,2023-07-28,Biotin,4,"I've been using this product for a few weeks inconsistencelly, but I realize that my fingernails and footnails grown more quickly and stronger, kinda hard, I think it's a good product in general to help our skins, hair and nails. Easy to swallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2135,2023-12-10,Biotin,3,I started taking Biotin to help my nails. I haven't seen much improvement yet. I will take it a little longer and see if my nails improve at all.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2137,2023-11-03,Biotin,5,"Very efficient, good value",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2140,2023-07-07,Biotin,4,"Since taking this for a couple of years I thought I had a return of some eyelashes and less hair loss post menopause. It may also be that my nails are stronger. The differences are subtle, and not as dramatic as some friends report, but better something than nothing. Tiny gel capsules, easy to swallow, no flavor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2141,2023-09-15,Biotin,5,"beautiful hair and nails are guaranteed when you take this supplement. I started taking it several years ago and now I can tell you that my hair is long and lustrous and my nails always look gorgeous long and strong without any extra effort, other than taking this pill; in my daily vitamin regimen. this brand works great. best price I've found is here on Amazon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2142,2023-10-03,Biotin,5,I am a huge fan of biotin. I can tell a major difference in my hair and nails when I take this supplement. Overall I recommend it to anyone and everyone!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2143,2023-08-24,Biotin,5,"Took this for years, along with a handful of complimentary vitamins, but it really didn't help to grow any hair back...except maybe on my legs and lady chin. However, it very well could have helped keep in the hair I do have. I have switched to an all-in-one vitamin, so if it don't grow on top, maybe my beard will grow long enough to style on top of my head!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2144,2023-10-04,Biotin,5,Been taking these every day for years. I barely lose any hair after I wash it. You Must give them time!! Eventually they kick in & I highly recommend.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2145,2023-06-05,Biotin,5,"My fingernails began breaking and cracking really frequently some time after I finished cancer treatment. I assume there must be some connection.

Looking at the nails before use, you could see the nails were a bit reddish with lots of grooves where cracks and breaks could develop. I ordered these. As the nails grew out, the color became more normal from the bottom up. There was still significant breaking as the bad part of the nails grew out, but you could see the healthy are drowning towards the top. The last of the bad area is currently finishing, there is less breakage, and ai can see the final result of normal healthy nails.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2146,2023-10-26,Biotin,5,Works great for my hair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2147,2023-10-18,Biotin,5,There was one spot where my hair was very thin. After several weeks the growth thickened.l,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2148,2023-08-16,Biotin,5,My hair grows an 1/2 inch or more a month when taking this every day. I’ve taken this for years. A year ago I had a bad bleach incident and lost inches… I started taking this right after and my hair grew back long and stronger than before and it only proved that it actually works!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2150,2023-08-10,Biotin,4,Me gustó,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2151,2023-07-24,Biotin,4,"After taking these vitamins, I felt a significant acceleration in the growth of nails and an increase in hair (small black hair on the shoulders)🤣",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2152,2023-09-03,Biotin,5,"I am pleasantly surprised as to how much more my hair is growing, also my skin has improved in quality . So much less breakout after the first week and now it’s basically cleared up my skin all of the way:) I take one capsule every morning",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2153,2023-09-28,Biotin,5,"I’ve been taking Biotin for hair and nails for years and I’m very happy with Natures bounty 10,000 mcg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2154,2024-01-16,Biotin,5,"I have read reviews about the color change, and people are complaining about it, if you read the bottle upper corner it clearly states new color same product, please read people! Otherwise good product!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2155,2024-01-14,Biotin,1,I subscribed this Biotin supplement for almost 2 years. I received the latest shipment with two different color of pills in the same bottle. Although it will expire in 2025. I feel uncomfortable to take it. I am not sure why it came in two different colors with no explanation attached.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2156,2024-01-13,Biotin,5, Compré dos frascos en oferta y me llegó uno de regalo gracias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2157,2024-01-11,Biotin,5,I was losing my hair and my nails were thinning. Biotin seems to reverse the problem.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2158,2024-01-10,Biotin,4, Definitely good for hair and skin and nails. I’ve seen the difference since taking it every day and I definitely recommend I’ve been taking it for a while now.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2159,2024-01-09,Biotin,5," I take one pill every morning after eating breakfast, I feel like it helped my hair growth, but obviously you see the difference after taking it for months. I recommend this supplement for everyone who wants to see good improvements in their hair.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2160,2024-01-08,Biotin,5,No miracles but I sure can tell if I stop taking it… my nails will start flaking and peeling off within a month or two.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2161,2024-01-07,Biotin,5,This is great if you need to strengthen hair and nails. I've used these for years and have no complaints.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2162,2024-01-07,Biotin,3,does as described,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2163,2024-01-07,Biotin,5,It works to restore thinning hair.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2164,2024-01-05,Biotin,1,There is a horrible smell that is coming from the bottle. I need to return this product and for some reason nature bounty said it was Amazon that was supposed to be taken care of it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2165,2024-01-05,Biotin,5,I love that these are soft gels because I think it makes them more absorbable. I can really tell a difference in my hair growth and nail conditions. I highly recommend this product.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2166,2024-01-04,Biotin,5,Not life chainging or enything but woorks nice you have gota take it for a long ass time tho to help with the straingrh of your haire and nailes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2167,2024-01-04,Biotin,5,"Excelente producto, muy bien embalado ligero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2168,2024-01-04,Biotin,1,Buyers beware!!!! This product now contains soybean oil.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2169,2024-01-04,Biotin,5,Just what I wanted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2170,2024-01-04,Biotin,2,"I ordered the 3 pack twice the first shipment I returned because they were yellow and stuck together from heat.
The second shipment were also yellowed caps which normally come white capsules. I gave up !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2171,2024-01-02,Biotin,5,I've taken biotin for yrs. Started purchasing on Amazon due to better price & ease of auto delivery. I believe this product has improved the quality & texture of my hair plus the thickness has increased.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2173,2023-12-31,Biotin,5,It work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2174,2023-12-31,Biotin,5,Came intact and on time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2175,2023-12-31,Biotin,5,Very friendly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2176,2023-12-30,Biotin,1,"I received a bottle that expired 3/2023, it’s 12/23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2177,2023-12-26,Biotin,5,This manufacturer is wonderful. I’ve been using this product for about four years maybe five it’s very easy to take. It’s effective. It works well I take it at night and I love it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2178,2023-12-26,Biotin,5,My hair is growing more than it ever has on any other form of biotin. They are gel like caps that are easy to swallow. Really really great.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2179,2023-12-24,Biotin,5,Hair started growing a little faster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2180,2023-12-24,Biotin,5,Great vitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2181,2023-12-21,Biotin,1,Upon delivery it was melted in the bottle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2182,2023-12-21,Biotin,4,A solid product for the money.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2183,2023-12-16,Biotin,5,Works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2184,2023-12-15,Biotin,5,I love this product! It makes my nails strong!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2185,2023-12-12,Biotin,1,All the pills were jelled together into one large ball making it nearly impossible to use.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2186,2023-12-12,Biotin,1,works great price is way to high store is getting greedy you can buy much cheaper from other stores and different brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2187,2023-12-11,Biotin,4,good product great price,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2188,2023-12-10,Biotin,3,I started taking Biotin to help my nails. I haven't seen much improvement yet. I will take it a little longer and see if my nails improve at all.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2189,2023-12-09,Biotin,5,Product is great my hair and nails never looked better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2190,2023-12-09,Biotin,5,great purchase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2191,2023-12-09,Biotin,5,Un suplemento que no puede falta. Constancia y excelentes resultados en la piel y cabello,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2192,2023-12-09,Biotin,5,No complaints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2193,2023-12-08,Biotin,5,good product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2194,2023-12-07,Biotin,5,I too noticed the change in appearance. Maybe corporate can answer this for us. I have been taking them without an issue so far.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2196,2023-12-03,Biotin,1,"Biotin didn’t do anything to me
No evidence of any worth to bother keep using",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2197,2023-12-03,Biotin,5,My nails and hair are out of control! Made a world of difference.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2198,2023-12-02,Biotin,5,Awsome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2199,2023-12-01,Biotin,5,"Does not work on me. Does not dissolve, passes through my body whole.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2200,2023-11-30,Biotin,5,They are now pale yellow instead of white. Is this normal. Did natures bounty change the color?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2201,2023-11-29,Biotin,5,"After taking the biotin caplets for a month, there was nothing left of my damaged nails, no cracks at all.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2202,2023-11-28,Biotin,5,I’m using this product to help with my nails.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2203,2023-11-28,Biotin,1,"my fingernails are as brittle as they were, not sure if my hair is still breaking off since I started using bond builders and collagen. Wish Amazon hadn’t done away with the comment section since I’d love to know if there’s anything I haven’t tried that will make my nails as strong as they used to be, miss having rock hard nails, growing old sucks!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2204,2023-11-27,Biotin,5,It works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2205,2023-11-25,Biotin,5,"I take these daily and it definitely improves hair growth and nail strength. I have been using them for about a full year now, and have only bought 2 bottles total. Great quality, and definitely good for the price.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2206,2023-11-25,Biotin,5,Es para mejorar uñas y cabello,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2207,2023-11-20,Biotin,1,"I have been purchasing Biotin from Natures Bounty for almost 3 years now, but the last shipment I received with the new off white colored soft gels have the absolute worst smell I have ever been across. It literally makes me want to vomit to even open the bottle. I cannot and will not try to take one of these. I contacted support from Natures Bounty, and they said that was not unusual for the product, and they just said let it air out a little. Well, let me tell you, it is no where even close to usual. I would stay away from this brand if I were you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2208,2023-11-20,Biotin,5,"Aún las estoy tomando, espero ver resultados pronto.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2209,2023-11-19,Biotin,1,All the gel caps were melted together. One big clump...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2210,2023-11-17,Biotin,5,"My nails seem stronger (along with the other health benefits), and these gels are easy to swallow.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2211,2023-11-17,Biotin,1,"Received the bottle of biotin with all pills in one big clump. I cannot separate them, even with a knife. Totally wasted my money!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2212,2023-11-15,Biotin,4,I need more time to determine product’s efficacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2213,2023-11-14,Biotin,3,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2214,2023-11-13,Biotin,5,Did exactly what it was supposed to do,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2215,2023-11-13,Biotin,1,"Something serious has happened to Natures Bounty 10000 mcg biotin. We have been using for years. This batch,every bottle, the capsules instead of being bright white are an off semi translucent tan color. This in itself is not a deal breaker. The capsules are fused together in the bottle. Literally fused. No amount of tapping the bottle will separate them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2216,2023-11-12,Biotin,5,"If you want your beard or fingernails to grow faster, this works.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2217,2023-11-12,Biotin,5,"Unlike other products by other brands, this hasn’t broken me out. Yeeyyy!!! I don’t take it every day, I take it every other day and I am looking to grow up thinning edges… too early to tell if it’s helping with that.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2218,2023-11-11,Biotin,1,Doesn’t work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2219,2023-11-11,Biotin,4,Really does make your hair grow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2220,2023-11-08,Biotin,3,"Previous one were totally white, these are yellow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2221,2023-11-08,Biotin,1,I've been taking these vitamins for several months now and I really like them. My hair and nails are growing. However I got this bottle little over 2 months ago and just had it in my pantry and today when I go to open the new bottle they look like this. They smell bad and are all stuck together plus are discolored.I can't even return them anymore because it's past the return date. Disappointed.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2222,2023-11-07,Biotin,5,This helps with hair and nails,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2223,2023-11-06,Biotin,5,Biotin helps the nails stay strong and with hair strength and growth. I found this Biotin product to be very easy to swallow and gives great results with my nails and hair.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2224,2023-11-06,Biotin,1,"Unfortunately the product quality has declined to the point of unusable. Used this product for many years. In my most recent purchase, the product is yellow instead of white and all of the softgels are stuck together. Gross. Opened after return date so that's not an option.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2225,2023-11-05,Biotin,5,"i’ve been taking it for a couple months now and I’ve been recording my hair process. My hair has grown at least 8 inches over the past four months and a half usually takes less than that but I stopped for a while but I started taking them again. They don’t taste funny and I have a hard time swallowing pills, but these are great because they’re kind of on the small side. There is also the gummy alternative, which is not too bad. Also, it’s good for a prize to help your hair grow.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2226,2023-11-05,Biotin,5,There products are top notch !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2227,2023-11-04,Biotin,2,Don't see any change.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2228,2023-11-03,Biotin,5,"Very efficient, good value",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2229,2023-11-03,Biotin,5,My hair is growing back using this biotin.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2230,2023-11-03,Biotin,5,Works great and not a bad taste !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2231,2023-11-02,Biotin,1,I have been buying these pills for ages and this bottle they are a yellow color and give me horrible stomach pain. They have never done that before. Too bad vitamins aren’t returnable. Very disappointing that I spent $10 and can’t take them.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
