ID,dates,name,ratings,reviews,Blood and lymphatic system disorders,Cardiac disorders,Congenital familial and genetic disorders,Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,Injury poisoning and procedural complications,Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,Neoplasms benign malignant and unspecified (incl cysts and polyps),Nervous system disorders,Pregnancy puerperium and perinatal conditions,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,Respiratory thoracic and mediastinal disorders,Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,Product issues,Positive effects,Correct review,Incorrect review,Incompatibility
1417,2023-11-03,Krill_oil,1.0,capsul broke bottl whole bottl kitchen smell wont buy product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1299,2023-11-04,Krill_oil,5.0,improv health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2227,2023-11-04,Biotin,2.0,dont see chang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1416,2023-11-04,Krill_oil,5.0,improv health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1609,2023-11-05,Colloidal_silver,5.0,take winter long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1932,2023-11-05,Vitamin_D,5.0,packag done well contain 50 soft gel capsul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1501,2023-11-05,Colloidal_silver,5.0,take winter long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1415,2023-11-05,Krill_oil,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1414,2023-11-05,Krill_oil,3.0,purchas daughter howev capsul smell bad larg swallow tri process return say nonrefund howev main list page say elig return didnt know click elig return list say nonreturn decept cant get money back list need clearer elig return,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1683,2023-11-05,Melatonin,4.0,like brand better other feel brand work better dissolv tast good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2032,2023-11-05,Vitamin_D,5.0,packag done well contain 50 soft gel capsul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2033,2023-11-05,Vitamin_D,1.0,order product year ago oliv oil reorder day whatev reason ad safflow oil im mistaken seed oil bad news ingredi list import inform product page doesnt list safflow oil oliv oil sure what go im consid return product unless im convinc otherwis safflow oil fine origin purchas use oliv oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1283,2023-11-05,Krill_oil,3.0,purchas daughter howev capsul smell bad larg swallow tri process return say nonrefund howev main list page say elig return didnt know click elig return list say nonreturn decept cant get money back list need clearer elig return,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2226,2023-11-05,Biotin,5.0,product top notch ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2225,2023-11-05,Biotin,5.0,ive take coupl month ive record hair process hair grown least 8 inch past four month half usual take less stop start take dont tast funni hard time swallow pill great theyr kind small side also gummi altern bad also good prize help hair grow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1799,2023-11-05,Melatonin,4.0,like brand better other feel brand work better dissolv tast good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2078,2023-11-05,Biotin,5.0,ive take coupl month ive record hair process hair grown least 8 inch past four month half usual take less stop start take dont tast funni hard time swallow pill great theyr kind small side also gummi altern bad also good prize help hair grow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2031,2023-11-06,Vitamin_D,4.0,"12 price walgreens
i cant rate qualiti start take give 4 star get fast econom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1910,2023-11-06,Vitamin_D,4.0,"12 price walgreens
i cant rate qualiti start take give 4 star get fast econom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1608,2023-11-06,Colloidal_silver,5.0,silver great product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2111,2023-11-06,Biotin,5.0,biotin help nail stay strong hair strength growth found biotin product easi swallow give great result nail hair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2223,2023-11-06,Biotin,5.0,biotin help nail stay strong hair strength growth found biotin product easi swallow give great result nail hair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2224,2023-11-06,Biotin,1.0,unfortun product qualiti declin point unus use product mani year recent purchas product yellow instead white softgel stuck togeth gross open return date that option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1412,2023-11-07,Krill_oil,1.0,noth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2222,2023-11-07,Biotin,5.0,help hair nail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1413,2023-11-07,Krill_oil,1.0,al destapar el tarro di cuenta que la pastilla estaban descompuesta olan muy mal estaban llena de moho intent devolv el producto pero es eleg para devolucin tuve q desechar el producto inmediatament,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2122,2023-11-07,Biotin,5.0,help hair nail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2221,2023-11-08,Biotin,1.0,ive take vitamin sever month realli like hair nail grow howev got bottl littl 2 month ago pantri today go open new bottl look like smell bad stuck togeth plu discoloredi cant even return anymor past return date disappoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2220,2023-11-08,Biotin,3.0,previou one total white yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1607,2023-11-08,Colloidal_silver,5.0,"arriv within two day order issu breakag leaking

a other said tast like water true doesnt scent either

i order health benefit ive read finger cross",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1290,2023-11-08,Krill_oil,5.0,best oil nice price,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1411,2023-11-08,Krill_oil,5.0,best oil nice price,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1697,2023-11-09,Melatonin,5.0,help sleep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1498,2023-11-09,Colloidal_silver,5.0,ive use colloid silver year brand great product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1606,2023-11-09,Colloidal_silver,5.0,ive use colloid silver year brand great product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1410,2023-11-09,Krill_oil,1.0,bottl open damag capsul 15 capsul broken content capsul unabl rins due would start dissolv wet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1798,2023-11-09,Melatonin,5.0,perfect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1797,2023-11-09,Melatonin,5.0,help sleep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1698,2023-11-09,Melatonin,5.0,perfect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1409,2023-11-10,Krill_oil,5.0,price cant beat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1408,2023-11-10,Krill_oil,1.0,stuck togeth jar could get would take pictur wast ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1284,2023-11-10,Krill_oil,5.0,price cant beat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1406,2023-11-11,Krill_oil,5.0,item describ timey deliveri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1672,2023-11-11,Melatonin,5.0,melt still mouth that know absorb fast like mani melatonin user confirm melatonin go make fall asleep faster safe nightli routin im alreadi bed readi spend 20 min phone pop one two bam brain signal far calmer readi switch day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1796,2023-11-11,Melatonin,5.0,melt still mouth that know absorb fast like mani melatonin user confirm melatonin go make fall asleep faster safe nightli routin im alreadi bed readi spend 20 min phone pop one two bam brain signal far calmer readi switch day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2030,2023-11-11,Vitamin_D,5.0,problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1287,2023-11-11,Krill_oil,5.0,item describ timey deliveri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2096,2023-11-11,Biotin,4.0,realli make hair grow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1934,2023-11-11,Vitamin_D,5.0,problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2218,2023-11-11,Biotin,1.0,doesnt work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2219,2023-11-11,Biotin,4.0,realli make hair grow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1407,2023-11-11,Krill_oil,1.0,order get stuck togeth unus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1795,2023-11-12,Melatonin,5.0,buensima eficaz para adulto ayuda conciliar sueo ms rpido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2088,2023-11-12,Biotin,5.0,unlik product brand hasnt broken yeeyyy dont take everi day take everi day look grow thin edg earli tell help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2216,2023-11-12,Biotin,5.0,want beard fingernail grow faster work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2217,2023-11-12,Biotin,5.0,unlik product brand hasnt broken yeeyyy dont take everi day take everi day look grow thin edg earli tell help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2114,2023-11-12,Biotin,5.0,want beard fingernail grow faster work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1288,2023-11-12,Krill_oil,5.0,take everi day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1692,2023-11-12,Melatonin,5.0,buensima eficaz para adulto ayuda conciliar sueo ms rpido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1605,2023-11-12,Colloidal_silver,5.0,great product use everyday opinion see result,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1493,2023-11-12,Colloidal_silver,5.0,great product use everyday opinion see result,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1405,2023-11-12,Krill_oil,5.0,take everi day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1403,2023-11-13,Krill_oil,2.0,capsul pretti larg larger other market aftertast terribl last day amazon deni return,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2214,2023-11-13,Biotin,5.0,exactli suppos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1344,2023-11-13,Krill_oil,2.0,like product best krill oil supplement ive found recent order got two bottl capsul stuck togeth broken oil leak everywher abl return wrote seller repli week,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2215,2023-11-13,Biotin,1.0,someth seriou happen natur bounti 10000 mcg biotin use year batcheveri bottl capsul instead bright white semi transluc tan color deal breaker capsul fuse togeth bottl liter fuse amount tap bottl separ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2113,2023-11-13,Biotin,5.0,exactli suppos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1404,2023-11-13,Krill_oil,2.0,like product best krill oil supplement ive found recent order got two bottl capsul stuck togeth broken oil leak everywher abl return wrote seller repli week,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1401,2023-11-14,Krill_oil,2.0,import factor epa dha epa 80mg dha 40mg two element way low price higher epa dha concentr better result buy low concentr money futur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2213,2023-11-14,Biotin,3.0,good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1402,2023-11-14,Krill_oil,1.0,buy order total failur capsul bottl leak first time weve problem cours refund stuck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1603,2023-11-15,Colloidal_silver,5.0,got hubbi start give kid also,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1494,2023-11-15,Colloidal_silver,5.0,like silver work well,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2028,2023-11-15,Vitamin_D,5.0,easi swallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1492,2023-11-15,Colloidal_silver,5.0,got hubbi start give kid also,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1925,2023-11-15,Vitamin_D,5.0,lleg sper rpido son fcil de consumir ayudan un montn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1604,2023-11-15,Colloidal_silver,5.0,work well,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1602,2023-11-15,Colloidal_silver,5.0,like silver work well,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2086,2023-11-15,Biotin,4.0,need time determin product efficaci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1496,2023-11-15,Colloidal_silver,5.0,work well,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2029,2023-11-15,Vitamin_D,5.0,lleg sper rpido son fcil de consumir ayudan un montn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2212,2023-11-15,Biotin,4.0,need time determin product efficaci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1399,2023-11-16,Krill_oil,5.0,"antart krill oil contain 2000mg krill oil phospholipid omega 3 complex 240 mg
the epa 80 mg tthe dha 40 mg fatti acid 60 mg phospholipid 60 mg
anataxanthin 600 mg 
there gluten wheat milk lactos soy artifici color artifici flavor artifici sweeten preserv also non gmo 

",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2026,2023-11-16,Vitamin_D,5.0,littl sunshin exposur chanc vitamin d3 defici accord thousand blood test thousand american vitamin d3 defici lead tired fatigu gener feel low energi lack vital speak physician review lab simpl inexpens vitamin might help get track old self check food one wellrespect trust brand includ reason price,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2027,2023-11-16,Vitamin_D,5.0,like high potenc small pill easili swallow mani brand review pill stuck togeth pill dont issu separ brand cheaper other worri qualiti saw one review mention inform someon industri pretti good went sure enough pretti good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1280,2023-11-16,Krill_oil,5.0,new brand oil love get amazon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1270,2023-11-16,Krill_oil,5.0,"antart krill oil contain 2000mg krill oil phospholipid omega 3 complex 240 mg
the epa 80 mg tthe dha 40 mg fatti acid 60 mg phospholipid 60 mg
anataxanthin 600 mg 
there gluten wheat milk lactos soy artifici color artifici flavor artifici sweeten preserv also non gmo 

",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1400,2023-11-16,Krill_oil,5.0,new brand oil love get amazon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1888,2023-11-16,Vitamin_D,5.0,littl sunshin exposur chanc vitamin d3 defici accord thousand blood test thousand american vitamin d3 defici lead tired fatigu gener feel low energi lack vital speak physician review lab simpl inexpens vitamin might help get track old self check food one wellrespect trust brand includ reason price,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1601,2023-11-16,Colloidal_silver,5.0,use product five year howev buy differ vender happi look product amazon due price size much better said vender product alway good product one plan continu use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1856,2023-11-16,Vitamin_D,5.0,like high potenc small pill easili swallow mani brand review pill stuck togeth pill dont issu separ brand cheaper other worri qualiti saw one review mention inform someon industri pretti good went sure enough pretti good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1480,2023-11-16,Colloidal_silver,5.0,use product five year howev buy differ vender happi look product amazon due price size much better said vender product alway good product one plan continu use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2210,2023-11-17,Biotin,5.0,nail seem stronger along health benefit gel easi swallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1398,2023-11-17,Krill_oil,3.0,dosag krill high caus bowel problem,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2101,2023-11-17,Biotin,5.0,nail seem stronger along health benefit gel easi swallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1301,2023-11-17,Krill_oil,3.0,dosag krill high caus bowel problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1930,2023-11-17,Vitamin_D,5.0,good product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2025,2023-11-17,Vitamin_D,5.0,good product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2211,2023-11-17,Biotin,1.0,receiv bottl biotin pill one big clump cannot separ even knife total wast money,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1487,2023-11-18,Colloidal_silver,5.0,stuff goto whatev ail kiddo came quickli perfect condit life saver deliv fast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1600,2023-11-18,Colloidal_silver,5.0,stuff goto whatev ail kiddo came quickli perfect condit life saver deliv fast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1599,2023-11-19,Colloidal_silver,5.0,ive take immun support also kid ive research silver excel product overal health qualiti amaz tast fine add water easi use except valu money couldnt happier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1921,2023-11-19,Vitamin_D,5.0,easi swallow let know result 30 year seem work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2024,2023-11-19,Vitamin_D,5.0,easi swallow let know result 30 year seem work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1396,2023-11-19,Krill_oil,5.0,easi use notic effect stomach seem good qualiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1279,2023-11-19,Krill_oil,5.0,easi use notic effect stomach seem good qualiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2209,2023-11-19,Biotin,1.0,gel cap melt togeth one big clump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1794,2023-11-19,Melatonin,1.0,doesnt work seem placebo sugar candi doesnt help sleep whatsoev skip look differ brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2108,2023-11-20,Biotin,5.0,la estoy tomando espero ver resultado pronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023,2023-11-20,Vitamin_D,5.0,use supplement magnesium sleep great qualiti far tell small pill size goe easi good quantiti amount money,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2208,2023-11-20,Biotin,5.0,la estoy tomando espero ver resultado pronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2207,2023-11-20,Biotin,1.0,purchas biotin natur bounti almost 3 year last shipment receiv new white color soft gel absolut worst smell ever across liter make want vomit even open bottl cannot tri take one contact support natur bounti said unusu product said let air littl well let tell even close usual would stay away brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1598,2023-11-20,Colloidal_silver,2.0,dislik fact dropper would fill mayb fill 14 th way couldnt tell anyth toward fight infect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1901,2023-11-20,Vitamin_D,5.0,use supplement magnesium sleep great qualiti far tell small pill size goe easi good quantiti amount money,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1395,2023-11-20,Krill_oil,1.0,"play video
 item arriv damag mess went return say eleg return",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1909,2023-11-23,Vitamin_D,5.0,buy run vitamin supplement good product great brand good qualiti control would recommend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,2023-11-23,Vitamin_D,5.0,buy run vitamin supplement good product great brand good qualiti control would recommend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2022,2023-11-23,Vitamin_D,5.0,clean product bad oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1924,2023-11-23,Vitamin_D,5.0,clean product bad oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2020,2023-11-24,Vitamin_D,5.0,think improv mood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1481,2023-11-24,Colloidal_silver,4.0,wife use daili complaint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1920,2023-11-24,Vitamin_D,5.0,think improv mood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1596,2023-11-24,Colloidal_silver,4.0,wife use daili complaint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2206,2023-11-25,Biotin,5.0,es para mejorar ua cabello,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
